ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2012-01-24,7.244000244787162,-33.35994255687664,94.12838318888525,7.244000244787162,7.244000244787162,20.712031796678716,20.712031796678716,20.712031796678716,-0.14411885724540505,-0.14411885724540505,-0.14411885724540505,20.85615065392412,20.85615065392412,20.85615065392412,0.0,0.0,0.0,27.95603204146588
2012-01-25,7.254589770855063,-38.12767968871499,90.51071280104347,7.254589770855063,7.254589770855063,19.89344600620733,19.89344600620733,19.89344600620733,0.007037805283141419,0.007037805283141419,0.007037805283141419,19.886408200924187,19.886408200924187,19.886408200924187,0.0,0.0,0.0,27.148035777062393
2012-01-26,7.265179296922961,-36.63387866440226,87.85344994310147,7.265179296922961,7.265179296922961,18.19929779249801,18.19929779249801,18.19929779249801,-0.7764225259044142,-0.7764225259044142,-0.7764225259044142,18.975720318402427,18.975720318402427,18.975720318402427,0.0,0.0,0.0,25.464477089420974
2012-01-27,7.27576882299086,-39.21213489684605,84.28118066823139,7.27576882299086,7.27576882299086,16.54280290683407,16.54280290683407,16.54280290683407,-1.5915505664935259,-1.5915505664935259,-1.5915505664935259,18.134353473327597,18.134353473327597,18.134353473327597,0.0,0.0,0.0,23.818571729824928
2012-01-30,7.3075374011945575,-41.670802962229565,89.09504880505884,7.3075374011945575,7.3075374011945575,16.176034693506402,16.176034693506402,16.176034693506402,0.090558942120712,0.090558942120712,0.090558942120712,16.085475751385694,16.085475751385694,16.085475751385694,0.0,0.0,0.0,23.48357209470096
2012-01-31,7.3181269272624565,-40.385964532889695,87.26424141273004,7.3181269272624565,7.3181269272624565,15.421323509866951,15.421323509866951,15.421323509866951,-0.144118857244317,-0.144118857244317,-0.144118857244317,15.565442367111268,15.565442367111268,15.565442367111268,0.0,0.0,0.0,22.739450437129406
2012-02-01,7.328716453330356,-40.87068793194889,87.10438256859068,7.328716453330356,7.328716453330356,15.128547274243244,15.128547274243244,15.128547274243244,0.007037805281116642,0.007037805281116642,0.007037805281116642,15.121509468962126,15.121509468962126,15.121509468962126,0.0,0.0,0.0,22.4572637275736
2012-02-02,7.339305979398255,-39.250166972558475,84.00797757964973,7.339305979398255,7.339305979398255,13.969702702566295,13.969702702566295,13.969702702566295,-0.7764225259009113,-0.7764225259009113,-0.7764225259009113,14.746125228467205,14.746125228467205,14.746125228467205,0.0,0.0,0.0,21.30900868196455
2012-02-03,7.349895505466154,-47.24495016013226,77.53208996300566,7.349895505466154,7.349895505466154,12.837607138541776,12.837607138541776,12.837607138541776,-1.5915505664922862,-1.5915505664922862,-1.5915505664922862,14.429157705034061,14.429157705034061,14.429157705034061,0.0,0.0,0.0,20.187502644007928
2012-02-06,7.381664083669852,-42.235709128657106,85.40042621948473,7.381664083669852,7.381664083669852,13.786397795403255,13.786397795403255,13.786397795403255,0.0905589421216584,0.0905589421216584,0.0905589421216584,13.695838853281598,13.695838853281598,13.695838853281598,0.0,0.0,0.0,21.168061879073107
2012-02-07,7.392253609737751,-45.44948378458715,81.68021920054883,7.392253609737751,7.392253609737751,13.327858215463205,13.327858215463205,13.327858215463205,-0.14411885724605744,-0.14411885724605744,-0.14411885724605744,13.471977072709263,13.471977072709263,13.471977072709263,0.0,0.0,0.0,20.720111825200956
2012-02-08,7.402843135805651,-41.13856412452777,84.35075711798086,7.402843135805651,7.402843135805651,13.237278810536063,13.237278810536063,13.237278810536063,0.007037805282427645,0.007037805282427645,0.007037805282427645,13.230241005253635,13.230241005253635,13.230241005253635,0.0,0.0,0.0,20.640121946341715
2012-02-09,7.41343266187355,-45.14855114830651,82.69992537138404,7.41343266187355,7.41343266187355,12.177045334486374,12.177045334486374,12.177045334486374,-0.7764225259030082,-0.7764225259030082,-0.7764225259030082,12.953467860389384,12.953467860389384,12.953467860389384,0.0,0.0,0.0,19.590477996359922
2012-02-10,7.424022187941449,-44.2783307461249,82.03784482635184,7.424022187941449,7.424022187941449,11.033478593419591,11.033478593419591,11.033478593419591,-1.5915505664913605,-1.5915505664913605,-1.5915505664913605,12.625029159910952,12.625029159910952,12.625029159910952,0.0,0.0,0.0,18.45750078136104
2012-02-13,7.455790766145147,-43.16667820155373,86.36085904032815,7.455790766145147,7.455790766145147,11.272142907902385,11.272142907902385,11.272142907902385,0.09055894212030097,0.09055894212030097,0.09055894212030097,11.181583965782083,11.181583965782083,11.181583965782083,0.0,0.0,0.0,18.72793367404753
2012-02-14,7.466380292213045,-47.32628103565599,82.24135914045183,7.466380292213045,7.466380292213045,10.363323771268584,10.363323771268584,10.363323771268584,-0.14411885724496945,-0.14411885724496945,-0.14411885724496945,10.507442628513555,10.507442628513555,10.507442628513555,0.0,0.0,0.0,17.82970406348163
2012-02-15,7.476969818280946,-44.277509801250005,77.91406605193924,7.476969818280946,7.476969818280946,9.729536025470905,9.729536025470905,9.729536025470905,0.007037805281575023,0.007037805281575023,0.007037805281575023,9.72249822018933,9.72249822018933,9.72249822018933,0.0,0.0,0.0,17.20650584375185
2012-02-16,7.487559344348844,-43.62634700623765,74.55734324961406,7.487559344348844,7.487559344348844,8.045841387471611,8.045841387471611,8.045841387471611,-0.7764225259051052,-0.7764225259051052,-0.7764225259051052,8.822263913376716,8.822263913376716,8.822263913376716,0.0,0.0,0.0,15.533400731820455
2012-02-17,7.498148870416743,-49.18777196513052,76.2720388635771,7.498148870416743,7.498148870416743,6.213695624109967,6.213695624109967,6.213695624109967,-1.5915505664901213,-1.5915505664901213,-1.5915505664901213,7.805246190600088,7.805246190600088,7.805246190600088,0.0,0.0,0.0,13.711844494526709
2012-02-21,7.5405069746883395,-55.77797963152968,69.60818279706781,7.5405069746883395,7.5405069746883395,2.502407068213349,2.502407068213349,2.502407068213349,-0.14411885724388132,-0.14411885724388132,-0.14411885724388132,2.6465259254572304,2.6465259254572304,2.6465259254572304,0.0,0.0,0.0,10.042914042901689
2012-02-22,7.551096500756239,-53.87578155901701,67.6287496817675,7.551096500756239,7.551096500756239,1.1361580064633823,1.1361580064633823,1.1361580064633823,0.007037805282886192,0.007037805282886192,0.007037805282886192,1.1291202011804962,1.1291202011804962,1.1291202011804962,0.0,0.0,0.0,8.687254507219622
2012-02-23,7.561686026824138,-52.24367672321589,73.32079931604166,7.561686026824138,7.561686026824138,-1.2286592233635256,-1.2286592233635256,-1.2286592233635256,-0.776422525901602,-0.776422525901602,-0.776422525901602,-0.4522366974619238,-0.4522366974619238,-0.4522366974619238,0.0,0.0,0.0,6.333026803460613
2012-02-24,7.572275552892037,-59.35576879059524,62.872674481163095,7.572275552892037,7.572275552892037,-3.6717758869075197,-3.6717758869075197,-3.6717758869075197,-1.5915505664953145,-1.5915505664953145,-1.5915505664953145,-2.080225320412205,-2.080225320412205,-2.080225320412205,0.0,0.0,0.0,3.9004996659845177
2012-02-27,7.604044131095735,-63.2645179358458,61.04367283891179,7.604044131095735,7.604044131095735,-6.959937556084642,-6.959937556084642,-6.959937556084642,0.09055894212219369,0.09055894212219369,0.09055894212219369,-7.050496498206836,-7.050496498206836,-7.050496498206836,0.0,0.0,0.0,0.6441065750110928
2012-02-28,7.614633657163634,-63.56565499973079,59.65850768119042,7.614633657163634,7.614633657163634,-8.812093258675668,-8.812093258675668,-8.812093258675668,-0.14411885724673115,-0.14411885724673115,-0.14411885724673115,-8.667974401428937,-8.667974401428937,-8.667974401428937,0.0,0.0,0.0,-1.1974596015120342
2012-02-29,7.625223183231534,-67.25961711552527,61.16317628684422,7.625223183231534,7.625223183231534,-10.224644105813887,-10.224644105813887,-10.224644105813887,0.00703780528302504,0.00703780528302504,0.00703780528302504,-10.231681911096912,-10.231681911096912,-10.231681911096912,0.0,0.0,0.0,-2.599420922582353
2012-03-01,7.635812709299433,-66.41353255049637,61.80328654870223,7.635812709299433,7.635812709299433,-12.498492557594282,-12.498492557594282,-12.498492557594282,-0.776422525903699,-0.776422525903699,-0.776422525903699,-11.722070031690585,-11.722070031690585,-11.722070031690585,0.0,0.0,0.0,-4.8626798482948494
2012-03-02,7.646402235367332,-69.7781008694596,55.147228181456605,7.646402235367332,7.646402235367332,-14.712387146166956,-14.712387146166956,-14.712387146166956,-1.591550566494075,-1.591550566494075,-1.591550566494075,-13.120836579672881,-13.120836579672881,-13.120836579672881,0.0,0.0,0.0,-7.0659849107996235
2012-03-05,7.67817081357103,-71.96121858745076,55.909710817474796,7.67817081357103,7.67817081357103,-16.520643308789356,-16.520643308789356,-16.520643308789356,0.09055894212083658,0.09055894212083658,0.09055894212083658,-16.611202250910196,-16.611202250910196,-16.611202250910196,0.0,0.0,0.0,-8.842472495218328
2012-03-06,7.688760339638928,-69.77640099995624,50.10943512002413,7.688760339638928,7.688760339638928,-17.64255413652011,-17.64255413652011,-17.64255413652011,-0.14411885724311949,-0.14411885724311949,-0.14411885724311949,-17.498435279276993,-17.498435279276993,-17.498435279276993,0.0,0.0,0.0,-9.953793796881182
2012-03-07,7.699349865706829,-74.10864994570632,51.2010352383907,7.699349865706829,7.699349865706829,-18.226463982847584,-18.226463982847584,-18.226463982847584,0.0070378052821724515,0.0070378052821724515,0.0070378052821724515,-18.233501788129754,-18.233501788129754,-18.233501788129754,0.0,0.0,0.0,-10.527114117140755
2012-03-08,7.709939391774727,-73.95618603438913,54.384554462821626,7.709939391774727,7.709939391774727,-19.588532826390644,-19.588532826390644,-19.588532826390644,-0.7764225259044208,-0.7764225259044208,-0.7764225259044208,-18.812110300486218,-18.812110300486218,-18.812110300486218,0.0,0.0,0.0,-11.878593434615917
2012-03-09,7.720528917842626,-76.56840466771745,48.571976662703726,7.720528917842626,7.720528917842626,-20.824348538253304,-20.824348538253304,-20.824348538253304,-1.5915505664931495,-1.5915505664931495,-1.5915505664931495,-19.232797971760153,-19.232797971760153,-19.232797971760153,0.0,0.0,0.0,-13.103819620410679
2012-03-12,7.752297496046324,-74.66842909992893,48.215915081833295,7.752297496046324,7.752297496046324,-19.483103414761032,-19.483103414761032,-19.483103414761032,0.09055894212424695,0.09055894212424695,0.09055894212424695,-19.57366235688528,-19.57366235688528,-19.57366235688528,0.0,0.0,0.0,-11.730805918714708
2012-03-13,7.7628870221142225,-74.02325522888584,49.163676610400856,7.7628870221142225,7.7628870221142225,-19.54565778867264,-19.54565778867264,-19.54565778867264,-0.14411885724455506,-0.14411885724455506,-0.14411885724455506,-19.40153893142808,-19.40153893142808,-19.40153893142808,0.0,0.0,0.0,-11.782770766558416
2012-03-14,7.773476548182122,-70.00137036082279,54.85660294016072,7.773476548182122,7.773476548182122,-19.095614896765046,-19.095614896765046,-19.095614896765046,0.007037805281319997,0.007037805281319997,0.007037805281319997,-19.102652702046363,-19.102652702046363,-19.102652702046363,0.0,0.0,0.0,-11.322138348582923
2012-03-15,7.784066074250021,-72.00575060128746,48.375434687531104,7.784066074250021,7.784066074250021,-19.465732799230018,-19.465732799230018,-19.465732799230018,-0.7764225259065178,-0.7764225259065178,-0.7764225259065178,-18.6893102733235,-18.6893102733235,-18.6893102733235,0.0,0.0,0.0,-11.681666724979998
2012-03-16,7.79465560031792,-75.77807023606567,46.06295643774405,7.79465560031792,7.79465560031792,-19.766643432021983,-19.766643432021983,-19.766643432021983,-1.5915505664946554,-1.5915505664946554,-1.5915505664946554,-18.175092865527326,-18.175092865527326,-18.175092865527326,0.0,0.0,0.0,-11.971987831704062
2012-03-19,7.826424178521618,-68.2299271454059,49.85186146037276,7.826424178521618,7.826424178521618,-16.08360221644689,-16.08360221644689,-16.08360221644689,0.09055894212042569,0.09055894212042569,0.09055894212042569,-16.174161158567316,-16.174161158567316,-16.174161158567316,0.0,0.0,0.0,-8.257178037925273
2012-03-20,7.837013704589517,-71.1175978981796,55.76987441748207,7.837013704589517,7.837013704589517,-15.548581909808219,-15.548581909808219,-15.548581909808219,-0.14411885724346696,-0.14411885724346696,-0.14411885724346696,-15.404463052564752,-15.404463052564752,-15.404463052564752,0.0,0.0,0.0,-7.711568205218701
2012-03-21,7.847603230657417,-68.70007363459014,57.88188243224168,7.847603230657417,7.847603230657417,-14.60063195091311,-14.60063195091311,-14.60063195091311,0.007037805283622368,0.007037805283622368,0.007037805283622368,-14.607669756196733,-14.607669756196733,-14.607669756196733,0.0,0.0,0.0,-6.753028720255693
2012-03-22,7.858192756725316,-74.28491215753861,56.67680093847819,7.858192756725316,7.858192756725316,-14.573613528718532,-14.573613528718532,-14.573613528718532,-0.7764225259001648,-0.7764225259001648,-0.7764225259001648,-13.797191002818366,-13.797191002818366,-13.797191002818366,0.0,0.0,0.0,-6.715420771993216
2012-03-23,7.868782282793215,-66.08304797154771,57.188458157167275,7.868782282793215,7.868782282793215,-14.576824470509587,-14.576824470509587,-14.576824470509587,-1.5915505664934158,-1.5915505664934158,-1.5915505664934158,-12.98527390401617,-12.98527390401617,-12.98527390401617,0.0,0.0,0.0,-6.708042187716372
2012-03-26,7.900550860996913,-64.80820826483698,62.15320698951582,7.900550860996913,7.900550860996913,-10.551081623122144,-10.551081623122144,-10.551081623122144,0.09055894212383603,0.09055894212383603,0.09055894212383603,-10.64164056524598,-10.64164056524598,-10.64164056524598,0.0,0.0,0.0,-2.650530762125231
2012-03-27,7.911140387064813,-69.55631771860942,60.34385096826469,7.911140387064813,7.911140387064813,-10.060678481895982,-10.060678481895982,-10.060678481895982,-0.14411885724631682,-0.14411885724631682,-0.14411885724631682,-9.916559624649665,-9.916559624649665,-9.916559624649665,0.0,0.0,0.0,-2.1495380948311693
2012-03-28,7.921729913132712,-70.8601473015877,60.78671166032053,7.921729913132712,7.921729913132712,-9.220947305212382,-9.220947305212382,-9.220947305212382,0.007037805280606323,0.007037805280606323,0.007037805280606323,-9.227985110492988,-9.227985110492988,-9.227985110492988,0.0,0.0,0.0,-1.2992173920796706
2012-03-29,7.93231943920061,-66.01316042499421,61.724183615186696,7.93231943920061,7.93231943920061,-9.35488647191647,-9.35488647191647,-9.35488647191647,-0.7764225259008869,-0.7764225259008869,-0.7764225259008869,-8.578463946015585,-8.578463946015585,-8.578463946015585,0.0,0.0,0.0,-1.422567032715861
2012-03-30,7.942908965268509,-60.70539961356416,60.00029966140567,7.942908965268509,7.942908965268509,-9.560545250817933,-9.560545250817933,-9.560545250817933,-1.5915505664928045,-1.5915505664928045,-1.5915505664928045,-7.9689946843251285,-7.9689946843251285,-7.9689946843251285,0.0,0.0,0.0,-1.6176362855494242
2012-04-02,7.974677543472207,-57.75080906379113,63.31452564897119,7.974677543472207,7.974677543472207,-6.2806724342914535,-6.2806724342914535,-6.2806724342914535,0.0905589421223985,0.0905589421223985,0.0905589421223985,-6.371231376413853,-6.371231376413853,-6.371231376413853,0.0,0.0,0.0,1.694005109180753
2012-04-03,7.9852670695401065,-60.40999647410554,65.59740360031057,7.9852670695401065,7.9852670695401065,-6.051393667397887,-6.051393667397887,-6.051393667397887,-0.14411885724775247,-0.14411885724775247,-0.14411885724775247,-5.907274810150134,-5.907274810150134,-5.907274810150134,0.0,0.0,0.0,1.9338734021422193
2012-04-04,7.995856595608005,-60.315910186641204,63.68775326930095,7.995856595608005,7.995856595608005,-5.464834121495297,-5.464834121495297,-5.464834121495297,0.0070378052819174254,0.0070378052819174254,0.0070378052819174254,-5.471871926777214,-5.471871926777214,-5.471871926777214,0.0,0.0,0.0,2.5310224741127083
2012-04-05,8.006446121675905,-63.07135893328259,66.44370668297479,8.006446121675905,8.006446121675905,-5.83756892386907,-5.83756892386907,-5.83756892386907,-0.7764225259016088,-0.7764225259016088,-0.7764225259016088,-5.061146397967462,-5.061146397967462,-5.061146397967462,0.0,0.0,0.0,2.168877197806835
2012-04-09,8.048804225947501,-54.322282962232634,72.49391827992784,8.048804225947501,8.048804225947501,-3.505515640987988,-3.505515640987988,-3.505515640987988,0.09055894212096094,0.09055894212096094,0.09055894212096094,-3.5960745831089485,-3.5960745831089485,-3.5960745831089485,0.0,0.0,0.0,4.543288584959513
2012-04-10,8.059393752015401,-58.27236090032674,66.64872783304769,8.059393752015401,8.059393752015401,-3.406491440244735,-3.406491440244735,-3.406491440244735,-0.1441188572441406,-0.1441188572441406,-0.1441188572441406,-3.2623725830005945,-3.2623725830005945,-3.2623725830005945,0.0,0.0,0.0,4.652902311770666
2012-04-11,8.0699832780833,-60.95656558634685,67.11012423689138,8.0699832780833,8.0699832780833,-2.933051737299016,-2.933051737299016,-2.933051737299016,0.007037805281064971,0.007037805281064971,0.007037805281064971,-2.940089542580081,-2.940089542580081,-2.940089542580081,0.0,0.0,0.0,5.136931540784284
2012-04-12,8.080572804151199,-57.083003694474115,71.11893919554612,8.080572804151199,8.080572804151199,-3.4067544773754648,-3.4067544773754648,-3.4067544773754648,-0.7764225259008558,-0.7764225259008558,-0.7764225259008558,-2.630331951474609,-2.630331951474609,-2.630331951474609,0.0,0.0,0.0,4.673818326775734
2012-04-13,8.091162330219097,-63.5669521265241,64.23845653677769,8.091162330219097,8.091162330219097,-3.9269286876679943,-3.9269286876679943,-3.9269286876679943,-1.5915505664933849,-1.5915505664933849,-1.5915505664933849,-2.3353781211746103,-2.3353781211746103,-2.3353781211746103,0.0,0.0,0.0,4.164233642551103
2012-04-16,8.122930908422795,-59.204555508755796,68.33789599278481,8.122930908422795,8.122930908422795,-1.4882990528906814,-1.4882990528906814,-1.4882990528906814,0.09055894211952366,0.09055894211952366,0.09055894211952366,-1.5788579950102049,-1.5788579950102049,-1.5788579950102049,0.0,0.0,0.0,6.634631855532113
2012-04-17,8.133520434490695,-55.502837394519595,69.54581347058244,8.133520434490695,8.133520434490695,-1.53161170099555,-1.53161170099555,-1.53161170099555,-0.14411885724699053,-0.14411885724699053,-0.14411885724699053,-1.3874928437485599,-1.3874928437485599,-1.3874928437485599,0.0,0.0,0.0,6.6019087334951445
2012-04-18,8.144109960558595,-56.54184459028233,70.51396289548599,8.144109960558595,8.144109960558595,-1.230373271934875,-1.230373271934875,-1.230373271934875,0.0070378052833671755,0.0070378052833671755,0.0070378052833671755,-1.2374110772182423,-1.2374110772182423,-1.2374110772182423,0.0,0.0,0.0,6.91373668862372
2012-04-19,8.154699486626493,-59.39034670832639,68.72772148821694,8.154699486626493,8.154699486626493,-1.9122438737027783,-1.9122438737027783,-1.9122438737027783,-0.7764225259015778,-0.7764225259015778,-0.7764225259015778,-1.1358213478012003,-1.1358213478012003,-1.1358213478012003,0.0,0.0,0.0,6.242455612923715
2012-04-20,8.165289012694393,-56.20324443051542,65.79951419291066,8.165289012694393,8.165289012694393,-2.681593917316366,-2.681593917316366,-2.681593917316366,-1.5915505664924594,-1.5915505664924594,-1.5915505664924594,-1.0900433508239065,-1.0900433508239065,-1.0900433508239065,0.0,0.0,0.0,5.483695095378026
2012-04-23,8.19705759089809,-58.791654659730575,62.9734470315686,8.19705759089809,8.19705759089809,-1.266230455623362,-1.266230455623362,-1.266230455623362,0.09055894212293403,0.09055894212293403,0.09055894212293403,-1.356789397746296,-1.356789397746296,-1.356789397746296,0.0,0.0,0.0,6.930827135274729
2012-04-24,8.20764711696599,-62.519353935109876,69.927206287497,8.20764711696599,8.20764711696599,-1.7443682459153493,-1.7443682459153493,-1.7443682459153493,-0.1441188572459024,-0.1441188572459024,-0.1441188572459024,-1.600249388669447,-1.600249388669447,-1.600249388669447,0.0,0.0,0.0,6.463278871050641
2012-04-25,8.218236643033888,-53.56478814846025,70.49545545588626,8.218236643033888,8.218236643033888,-1.9213670854582687,-1.9213670854582687,-1.9213670854582687,0.007037805281342433,0.007037805281342433,0.007037805281342433,-1.9284048907396112,-1.9284048907396112,-1.9284048907396112,0.0,0.0,0.0,6.2968695575756195
2012-04-26,8.228826169101788,-56.81752405275802,65.13415247666629,8.228826169101788,8.228826169101788,-3.1201570109387706,-3.1201570109387706,-3.1201570109387706,-0.7764225259036749,-0.7764225259036749,-0.7764225259036749,-2.3437344850350956,-2.3437344850350956,-2.3437344850350956,0.0,0.0,0.0,5.108669158163018
2012-04-27,8.239415695169686,-57.45177803036848,72.69671034930644,8.239415695169686,8.239415695169686,-4.438694689030387,-4.438694689030387,-4.438694689030387,-1.591550566491534,-1.591550566491534,-1.591550566491534,-2.8471441225388543,-2.8471441225388543,-2.8471441225388543,0.0,0.0,0.0,3.800721006139299
2012-04-30,8.271184273373386,-60.98626375542677,64.72258608607882,8.271184273373386,8.271184273373386,-4.778405536018965,-4.778405536018965,-4.778405536018965,0.09055894212149662,0.09055894212149662,0.09055894212149662,-4.8689644781404615,-4.8689644781404615,-4.8689644781404615,0.0,0.0,0.0,3.4927787373544215
2012-05-01,8.281773799441286,-59.66732859677157,63.58622680734486,8.281773799441286,8.281773799441286,-5.84294755654587,-5.84294755654587,-5.84294755654587,-0.14411885724481438,-0.14411885724481438,-0.14411885724481438,-5.698828699301055,-5.698828699301055,-5.698828699301055,0.0,0.0,0.0,2.4388262428954155
2012-05-02,8.292363325509184,-62.226422380297,61.01707316324664,8.292363325509184,8.292363325509184,-6.5879046617149655,-6.5879046617149655,-6.5879046617149655,0.007037805280489844,0.007037805280489844,0.007037805280489844,-6.594942466995455,-6.594942466995455,-6.594942466995455,0.0,0.0,0.0,1.7044586637942185
2012-05-03,8.302952851577082,-69.03367581479046,65.23092991370208,8.302952851577082,8.302952851577082,-8.324249062039092,-8.324249062039092,-8.324249062039092,-0.7764225259001716,-0.7764225259001716,-0.7764225259001716,-7.54782653613892,-7.54782653613892,-7.54782653613892,0.0,0.0,0.0,-0.021296210462010023
2012-05-04,8.313542377644984,-68.01203262885385,61.41970242421825,8.313542377644984,8.313542377644984,-10.138140239214401,-10.138140239214401,-10.138140239214401,-1.5915505664930396,-1.5915505664930396,-1.5915505664930396,-8.54658967272136,-8.54658967272136,-8.54658967272136,0.0,0.0,0.0,-1.8245978615694174
2012-05-07,8.34531095584868,-68.94160618466236,58.87743139131728,8.34531095584868,8.34531095584868,-11.602363424456868,-11.602363424456868,-11.602363424456868,0.09055894212244302,0.09055894212244302,0.09055894212244302,-11.692922366579312,-11.692922366579312,-11.692922366579312,0.0,0.0,0.0,-3.2570524686081885
2012-05-08,8.35590048191658,-68.67254677195531,55.36732602115211,8.35590048191658,8.35590048191658,-12.8905866217459,-12.8905866217459,-12.8905866217459,-0.1441188572437263,-0.1441188572437263,-0.1441188572437263,-12.746467764502173,-12.746467764502173,-12.746467764502173,0.0,0.0,0.0,-4.53468613982932
2012-05-09,8.366490007984478,-64.23516940190392,58.04859099569862,8.366490007984478,8.366490007984478,-13.772064434582758,-13.772064434582758,-13.772064434582758,0.0070378052806286924,0.0070378052806286924,0.0070378052806286924,-13.779102239863386,-13.779102239863386,-13.779102239863386,0.0,0.0,0.0,-5.40557442659828
2012-05-10,8.377079534052378,-68.53548849695981,58.20249151257606,8.377079534052378,8.377079534052378,-15.55355193629228,-15.55355193629228,-15.55355193629228,-0.7764225259022688,-0.7764225259022688,-0.7764225259022688,-14.777129410390012,-14.777129410390012,-14.777129410390012,0.0,0.0,0.0,-7.176472402239902
2012-05-11,8.387669060120277,-69.987900814031,57.86965567766222,8.387669060120277,8.387669060120277,-17.319047486875743,-17.319047486875743,-17.319047486875743,-1.5915505664921143,-1.5915505664921143,-1.5915505664921143,-15.72749692038363,-15.72749692038363,-15.72749692038363,0.0,0.0,0.0,-8.931378426755465
2012-05-14,8.419437638323974,-74.39137955821292,52.89366885686909,8.419437638323974,8.419437638323974,-18.08758614765005,-18.08758614765005,-18.08758614765005,0.09055894212108571,0.09055894212108571,0.09055894212108571,-18.178145089771135,-18.178145089771135,-18.178145089771135,0.0,0.0,0.0,-9.668148509326077
2012-05-15,8.430077359700565,-71.41886020754825,53.54868512729724,8.430077359700565,8.430077359700565,-18.974701625315504,-18.974701625315504,-18.974701625315504,-0.1441188572465761,-0.1441188572465761,-0.1441188572465761,-18.830582768068926,-18.830582768068926,-18.830582768068926,0.0,0.0,0.0,-10.544624265614939
2012-05-16,8.440717081077159,-75.92999076541321,49.958461316738756,8.440717081077159,8.440717081077159,-19.382638154119952,-19.382638154119952,-19.382638154119952,0.007037805281939628,0.007037805281939628,0.007037805281939628,-19.38967595940189,-19.38967595940189,-19.38967595940189,0.0,0.0,0.0,-10.941921073042794
2012-05-17,8.45135680245375,-75.68827877262595,47.74068587095873,8.45135680245375,8.45135680245375,-20.628113944635626,-20.628113944635626,-20.628113944635626,-0.7764225259029905,-0.7764225259029905,-0.7764225259029905,-19.85169141873263,-19.85169141873263,-19.85169141873263,0.0,0.0,0.0,-12.176757142181875
2012-05-18,8.461996523830342,-71.11894978844131,50.42368507425717,8.461996523830342,8.461996523830342,-21.806526347948953,-21.806526347948953,-21.806526347948953,-1.5915505664908747,-1.5915505664908747,-1.5915505664908747,-20.214975781458076,-20.214975781458076,-20.214975781458076,0.0,0.0,0.0,-13.344529824118611
2012-05-21,8.493915687960119,-73.1505288926446,50.18602979846105,8.493915687960119,8.493915687960119,-20.63640019359267,-20.63640019359267,-20.63640019359267,0.09055894212203211,0.09055894212203211,0.09055894212203211,-20.726959135714704,-20.726959135714704,-20.726959135714704,0.0,0.0,0.0,-12.142484505632552
2012-05-22,8.50455540933671,-74.95635807274968,48.48324766975725,8.50455540933671,8.50455540933671,-20.863737046266003,-20.863737046266003,-20.863737046266003,-0.1441188572443787,-0.1441188572443787,-0.1441188572443787,-20.719618189021627,-20.719618189021627,-20.719618189021627,0.0,0.0,0.0,-12.359181636929293
2012-05-23,8.515195130713302,-77.91914417901361,49.126589671134454,8.515195130713302,8.515195130713302,-20.62791159873981,-20.62791159873981,-20.62791159873981,0.00703780528325083,0.00703780528325083,0.00703780528325083,-20.63494940402306,-20.63494940402306,-20.63494940402306,0.0,0.0,0.0,-12.112716468026509
2012-05-24,8.525834852089893,-74.98763161003758,51.24771947986987,8.525834852089893,8.525834852089893,-21.2585487366976,-21.2585487366976,-21.2585487366976,-0.7764225259037125,-0.7764225259037125,-0.7764225259037125,-20.482126210793886,-20.482126210793886,-20.482126210793886,0.0,0.0,0.0,-12.732713884607705
2012-05-25,8.536474573466487,-77.47367848622764,51.72101636027592,8.536474573466487,8.536474573466487,-21.862947608257095,-21.862947608257095,-21.862947608257095,-1.5915505664930087,-1.5915505664930087,-1.5915505664930087,-20.271397041764086,-20.271397041764086,-20.271397041764086,0.0,0.0,0.0,-13.326473034790608
2012-05-29,8.579033458972853,-64.1121445280807,53.4933543711579,8.579033458972853,8.579033458972853,-19.218668853615515,-19.218668853615515,-19.218668853615515,-0.14411885724581425,-0.14411885724581425,-0.14411885724581425,-19.0745499963697,-19.0745499963697,-19.0745499963697,0.0,0.0,0.0,-10.639635394642662
2012-05-30,8.589673180349445,-67.20340534204466,57.18388277211458,8.589673180349445,8.589673180349445,-18.736565413683998,-18.736565413683998,-18.736565413683998,0.0070378052833896445,0.0070378052833896445,0.0070378052833896445,-18.743603218967387,-18.743603218967387,-18.743603218967387,0.0,0.0,0.0,-10.146892233334553
2012-05-31,8.600312901726038,-75.2389779664162,51.30945245971316,8.600312901726038,8.600312901726038,-19.197470814651115,-19.197470814651115,-19.197470814651115,-0.7764225259015844,-0.7764225259015844,-0.7764225259015844,-18.42104828874953,-18.42104828874953,-18.42104828874953,0.0,0.0,0.0,-10.597157912925077
2012-06-01,8.61095262310263,-73.81318046450149,50.33183246754812,8.61095262310263,8.61095262310263,-19.707343842729813,-19.707343842729813,-19.707343842729813,-1.5915505664917693,-1.5915505664917693,-1.5915505664917693,-18.115793276238044,-18.115793276238044,-18.115793276238044,0.0,0.0,0.0,-11.096391219627183
